Country,Year,Unit Code,Salary,Exchange Rate
Switzerland,2016,CHF,83206.65979739036,1.078231
Switzerland,2017,CHF,76619.76910428089,1.164595
Switzerland,2018,CHF,78806.1552086793,1.129125
Switzerland,2019,CHF,82253.66735518439,1.101884
Switzerland,2020,CHF,82391.53940035176,1.077465
Switzerland,2021,CHF,88406.90418930669,1.042034
Switzerland,2022,CHF,94201.12380484433,0.986512
United Kingdom,2000,GBP,55839.39065555343,0.606796
United Kingdom,2001,GBP,56904.04250106549,0.620848
United Kingdom,2002,GBP,55540.15057801125,0.644498
United Kingdom,2003,GBP,52560.65292820323,0.703072
United Kingdom,2004,GBP,55124.99336838387,0.691128
United Kingdom,2005,GBP,57050.69739505706,0.674295
United Kingdom,2006,GBP,57997.47830601498,0.67415
United Kingdom,2007,GBP,56498.180640119914,0.719209
United Kingdom,2008,GBP,44215.77387109436,0.894251
United Kingdom,2009,GBP,43700.81400978762,0.902569
United Kingdom,2010,GBP,47222.5607352024,0.836994
United Kingdom,2011,GBP,45880.91040552988,0.845733
United Kingdom,2012,GBP,47579.18840156825,0.808799
United Kingdom,2013,GBP,46219.8761160847,0.84111
United Kingdom,2014,GBP,49240.47041019012,0.792925
United Kingdom,2015,GBP,54789.061559515096,0.722699
United Kingdom,2016,GBP,47710.88068706336,0.839515
United Kingdom,2017,GBP,45689.74608743773,0.881839
United Kingdom,2018,GBP,45137.393019093346,0.900628
United Kingdom,2019,GBP,49649.96892360024,0.830212
United Kingdom,2020,GBP,44112.31567544902,0.915776
United Kingdom,2021,GBP,48358.989083366054,0.853285
United Kingdom,2022,GBP,47348.17989424034,0.85913
United States,2000,USD,69546.99411715603,0.878997
United States,2001,USD,68732.44116485053,0.896247
United States,2002,USD,60989.363228362585,1.018155
United States,2003,USD,51099.76375777811,1.228266
United States,2004,USD,48389.6748008287,1.321096
United States,2005,USD,53540.230269763706,1.19512
United States,2006,USD,48993.8698254492,1.325574
United States,2007,USD,44999.06158453492,1.470564
United States,2008,USD,49415.16418446751,1.335845
United States,2009,USD,45395.83564546406,1.468703
United States,2010,USD,50823.25313248742,1.323469
United States,2011,USD,51045.8437195188,1.319461
United States,2012,USD,52040.06429163519,1.305302
United States,2013,USD,49165.90182819425,1.375018
United States,2014,USD,55038.17871941611,1.246244
United States,2015,USD,63967.86324413127,1.099302
United States,2016,USD,66197.88323890946,1.064173
United States,2017,USD,60583.33070817203,1.174531
United States,2018,USD,63251.66137056257,1.137314
United States,2019,USD,65434.80612455624,1.118579
United States,2020,USD,64043.56154430463,1.21116
United States,2021,USD,69747.02624331982,1.131145
United States,2022,USD,73484.92566417082,1.054141
Israel,2000,ILS,43746.15238811549,3.600387
Israel,2001,ILS,42259.834531949426,3.785044
Israel,2002,ILS,32422.626603878067,4.747364
Israel,2003,ILS,27550.890072788927,5.395106
Israel,2004,ILS,25423.66967389498,5.756532
Israel,2005,ILS,26659.137316047098,5.500253
Israel,2006,ILS,27155.808810654584,5.551188
Israel,2007,ILS,26276.454660993535,5.79104
Israel,2008,ILS,28886.985631907748,5.192269
Israel,2009,ILS,26198.9769129025,5.551629
Israel,2010,ILS,30482.71844238213,4.785564
Israel,2011,ILS,29483.59838297144,4.975546
Israel,2012,ILS,30200.356755616736,4.940637
Israel,2013,ILS,31059.84509509302,4.81844
Israel,2014,ILS,30874.253005053077,4.876037
Israel,2015,ILS,36612.28507699857,4.237157
Israel,2016,ILS,39851.119984427234,4.048092
Israel,2017,ILS,39963.74773633591,4.161947
Israel,2018,ILS,40142.03701302006,4.263959
Israel,2019,ILS,44933.28073052155,3.893328
Israel,2020,ILS,44554.24446093953,3.941914
Israel,2021,ILS,52678.738865781765,3.508778
Israel,2022,ILS,50793.82278959392,3.623978
Slovenia,2000,EUR,20954.0911672993,1.0
Slovenia,2001,EUR,21809.3320339676,1.0
Slovenia,2002,EUR,21866.1394936635,1.0
Slovenia,2003,EUR,22325.1083837621,1.0
Slovenia,2004,EUR,23413.255046441,1.0
Slovenia,2005,EUR,24303.0,1.0
Slovenia,2006,EUR,25101.0,1.0
Slovenia,2007,EUR,25658.0,1.0
Slovenia,2008,EUR,26046.0,1.0
Slovenia,2009,EUR,26301.0,1.0
Slovenia,2010,EUR,27039.0,1.0
Slovenia,2011,EUR,26963.0,1.0
Slovenia,2012,EUR,26151.0,1.0
Slovenia,2013,EUR,25723.0,1.0
Slovenia,2014,EUR,26238.0,1.0
Slovenia,2015,EUR,26810.0,1.0
Slovenia,2016,EUR,27827.0,1.0
Slovenia,2017,EUR,28332.0,1.0
Slovenia,2018,EUR,28842.0,1.0
Slovenia,2019,EUR,29692.0,1.0
Slovenia,2020,EUR,30674.0,1.0
Slovenia,2021,EUR,31849.0,1.0
Slovenia,2022,EUR,29789.5418205264,1.0
Estonia,2000,EUR,9495.70652358139,1.0
Estonia,2001,EUR,9830.14745065263,1.0
Estonia,2002,EUR,10407.0315474476,1.0
Estonia,2003,EUR,11412.3443846974,1.0
Estonia,2004,EUR,12315.4012943602,1.0
Estonia,2005,EUR,13134.0,1.0
Estonia,2006,EUR,14326.0,1.0
Estonia,2007,EUR,16663.0,1.0
Estonia,2008,EUR,16909.0,1.0
Estonia,2009,EUR,16457.0,1.0
Estonia,2010,EUR,16296.0,1.0
Estonia,2011,EUR,15927.0,1.0
Estonia,2012,EUR,16159.0,1.0
Estonia,2013,EUR,16560.0,1.0
Estonia,2014,EUR,17476.0,1.0
Estonia,2015,EUR,18276.0,1.0
Estonia,2016,EUR,19211.0,1.0
Estonia,2017,EUR,19652.0,1.0
Estonia,2018,EUR,20912.0,1.0
Estonia,2019,EUR,21988.0,1.0
Estonia,2020,EUR,23402.0,1.0
Estonia,2021,EUR,24860.0,1.0
Estonia,2022,EUR,23119.4366659027,1.0
Australia,2000,USD,54850.11743594199,0.878997
Australia,2001,USD,54330.22626110291,0.896247
Australia,2002,USD,48264.39126844027,1.018155
Australia,2003,USD,40585.16245927673,1.228266
Australia,2004,USD,38917.92753374743,1.321096
Australia,2005,USD,43521.93900680836,1.19512
Australia,2006,USD,39505.90461188889,1.325574
Australia,2007,USD,36588.00297028895,1.470564
Australia,2008,USD,40535.391456344114,1.335845
Australia,2009,USD,36524.74325986942,1.468703
Australia,2010,USD,41962.448685991134,1.323469
Australia,2011,USD,43473.054527568456,1.319461
Australia,2012,USD,44244.16725018425,1.305302
Australia,2013,USD,41875.08818066381,1.375018
Australia,2014,USD,46621.688850658466,1.246244
Australia,2015,USD,52527.87677999312,1.099302
Australia,2016,USD,54394.3512943854,1.064173
Australia,2017,USD,49057.02786899622,1.174531
Australia,2018,USD,50859.305345753244,1.137314
Australia,2019,USD,52405.77554200463,1.118579
Australia,2020,USD,49850.5564912976,1.21116
Australia,2021,USD,53646.08299296712,1.131145
Australia,2022,USD,56356.68281520043,1.054141
Austria,2000,USD,65448.47988270949,0.878997
Austria,2001,USD,63983.09792272354,0.896247
Austria,2002,USD,57190.86758354161,1.018155
Austria,2003,USD,47521.36199165457,1.228266
Austria,2004,USD,45018.117370529086,1.321096
Austria,2005,USD,50037.96265865119,1.19512
Austria,2006,USD,45789.97475810479,1.325574
Austria,2007,USD,41512.644128375236,1.470564
Austria,2008,USD,46473.20609801287,1.335845
Austria,2009,USD,42986.90749593348,1.468703
Austria,2010,USD,47474.47805728733,1.323469
Austria,2011,USD,47109.387848522994,1.319461
Austria,2012,USD,47893.131244723445,1.305302
Austria,2013,USD,45503.40431907073,1.375018
Austria,2014,USD,50392.218538263776,1.246244
Austria,2015,USD,57519.2258360305,1.099302
Austria,2016,USD,60009.03988355277,1.064173
Austria,2017,USD,54367.23253792365,1.174531
Austria,2018,USD,56361.74354663708,1.137314
Austria,2019,USD,57772.405882820975,1.118579
Austria,2020,USD,53376.92790382774,1.21116
Austria,2021,USD,57819.56892931286,1.131145
Austria,2022,USD,60524.75000757403,1.054141
Belgium,2000,USD,69316.66492723138,0.878997
Belgium,2001,USD,68189.71818958099,0.896247
Belgium,2002,USD,61574.697141159944,1.018155
Belgium,2003,USD,51345.79576697327,1.228266
Belgium,2004,USD,47487.465037230446,1.321096
Belgium,2005,USD,51994.73554733534,1.19512
Belgium,2006,USD,47196.15804172381,1.325574
Belgium,2007,USD,42463.97980638721,1.470564
Belgium,2008,USD,46947.8120590338,1.335845
Belgium,2009,USD,43296.70464348476,1.468703
Belgium,2010,USD,47825.07183772344,1.323469
Belgium,2011,USD,48462.212979390824,1.319461
Belgium,2012,USD,49383.97397690343,1.305302
Belgium,2013,USD,47344.10749532006,1.375018
Belgium,2014,USD,52526.63202390543,1.246244
Belgium,2015,USD,59143.89312491017,1.099302
Belgium,2016,USD,61227.826678556965,1.064173
Belgium,2017,USD,55085.81723258049,1.174531
Belgium,2018,USD,57225.18143626123,1.137314
Belgium,2019,USD,58735.2346146316,1.118579
Belgium,2020,USD,52575.21714719773,1.21116
Belgium,2021,USD,57924.334462139515,1.131145
Belgium,2022,USD,61517.030341119644,1.054141
Canada,2000,USD,52931.16959972992,0.878997
Canada,2001,USD,51699.124222173356,0.896247
Canada,2002,USD,45142.0072816967,1.018155
Canada,2003,USD,37431.42786239519,1.228266
Canada,2004,USD,35553.1453991317,1.321096
Canada,2005,USD,40435.8931693727,1.19512
Canada,2006,USD,37566.36747552381,1.325574
Canada,2007,USD,34766.932959055164,1.470564
Canada,2008,USD,38945.38662793962,1.335845
Canada,2009,USD,35652.545136763525,1.468703
Canada,2010,USD,39635.98694038168,1.323469
Canada,2011,USD,40234.610950986804,1.319461
Canada,2012,USD,41152.92859430231,1.305302
Canada,2013,USD,39480.2104408815,1.375018
Canada,2014,USD,44128.59761009883,1.246244
Canada,2015,USD,50395.614671855416,1.099302
Canada,2016,USD,51072.52298263534,1.064173
Canada,2017,USD,46931.07291335861,1.174531
Canada,2018,USD,49311.7995557955,1.137314
Canada,2019,USD,50394.29490451725,1.118579
Canada,2020,USD,48845.7346675914,1.21116
Canada,2021,USD,52662.37554801984,1.131145
Canada,2022,USD,56017.56053688823,1.054141
Czechia,2000,USD,22833.391263794754,0.878997
Czechia,2001,USD,23548.87377904908,0.896247
Czechia,2002,USD,21983.31554311338,1.018155
Czechia,2003,USD,19612.23535898958,1.228266
Czechia,2004,USD,19055.46899408196,1.321096
Czechia,2005,USD,21683.235205706038,1.19512
Czechia,2006,USD,20332.323959281035,1.325574
Czechia,2007,USD,18875.07106117109,1.470564
Czechia,2008,USD,20890.148183359597,1.335845
Czechia,2009,USD,18923.499168994684,1.468703
Czechia,2010,USD,21646.14358175371,1.323469
Czechia,2011,USD,21889.24113710068,1.319461
Czechia,2012,USD,22166.517786688444,1.305302
Czechia,2013,USD,20911.726246492773,1.375018
Czechia,2014,USD,23558.789450540986,1.246244
Czechia,2015,USD,27493.809708342204,1.099302
Czechia,2016,USD,29404.05366420685,1.064173
Czechia,2017,USD,28003.517999950618,1.174531
Czechia,2018,USD,30451.57274068551,1.137314
Czechia,2019,USD,32247.163588803294,1.118579
Czechia,2020,USD,29353.67746623072,1.21116
Czechia,2021,USD,32064.596485929385,1.131145
Czechia,2022,USD,31756.206936196202,1.054141
Denmark,2000,USD,59179.81523515006,0.878997
Denmark,2001,USD,58386.440187389635,0.896247
Denmark,2002,USD,52565.992614107185,1.018155
Denmark,2003,USD,44649.3275231734,1.228266
Denmark,2004,USD,42435.83121399186,1.321096
Denmark,2005,USD,47719.26183111788,1.19512
Denmark,2006,USD,43747.840558128024,1.325574
Denmark,2007,USD,39874.497131712735,1.470564
Denmark,2008,USD,44476.71698438068,1.335845
Denmark,2009,USD,41433.155648214786,1.468703
Denmark,2010,USD,46496.744540295236,1.323469
Denmark,2011,USD,46392.42842342441,1.319461
Denmark,2012,USD,46825.17915394292,1.305302
Denmark,2013,USD,44761.5958481998,1.375018
Denmark,2014,USD,50329.630473647216,1.246244
Denmark,2015,USD,58062.297712548505,1.099302
Denmark,2016,USD,60040.98957594301,1.064173
Denmark,2017,USD,54729.07909625203,1.174531
Denmark,2018,USD,56945.57527648477,1.137314
Denmark,2019,USD,58307.90672808984,1.118579
Denmark,2020,USD,54660.82103107764,1.21116
Denmark,2021,USD,58792.6815653033,1.131145
Denmark,2022,USD,60833.08742978264,1.054141
Finland,2000,USD,49002.265125840364,0.878997
Finland,2001,USD,48311.918913983754,0.896247
Finland,2002,USD,42755.798948332136,1.018155
Finland,2003,USD,36115.42715402339,1.228266
Finland,2004,USD,34674.1888526671,1.321096
Finland,2005,USD,39149.32908821348,1.19512
Finland,2006,USD,36027.411521348484,1.325574
Finland,2007,USD,32909.14234266581,1.470564
Finland,2008,USD,36537.92169001643,1.335845
Finland,2009,USD,33518.68961934441,1.468703
Finland,2010,USD,37712.254688247325,1.323469
Finland,2011,USD,37837.41997679356,1.319461
Finland,2012,USD,38278.49800276105,1.305302
Finland,2013,USD,35974.07452120627,1.375018
Finland,2014,USD,39678.42573364446,1.246244
Finland,2015,USD,45334.22116943297,1.099302
Finland,2016,USD,47242.31868314644,1.064173
Finland,2017,USD,42557.41227775172,1.174531
Finland,2018,USD,44274.49235655237,1.137314
Finland,2019,USD,45480.02420928696,1.118579
Finland,2020,USD,42184.35219128769,1.21116
Finland,2021,USD,46665.387398610255,1.131145
Finland,2022,USD,49173.56780635228,1.054141
France,2000,USD,49709.32428135716,0.878997
France,2001,USD,49059.05502812338,0.896247
France,2002,USD,44350.489444433806,1.018155
France,2003,USD,37063.81676379188,1.228266
France,2004,USD,35021.26779031834,1.321096
France,2005,USD,39179.15614810103,1.19512
France,2006,USD,35718.11155016619,1.325574
France,2007,USD,32314.13253690421,1.470564
France,2008,USD,35504.867705459845,1.335845
France,2009,USD,33320.55561948195,1.468703
France,2010,USD,37723.58853890798,1.323469
France,2011,USD,37769.968191557,1.319461
France,2012,USD,38427.122612238396,1.305302
France,2013,USD,36785.70025992387,1.375018
France,2014,USD,40865.99413918944,1.246244
France,2015,USD,46770.587154394336,1.099302
France,2016,USD,48873.63238871875,1.064173
France,2017,USD,44896.218150053086,1.174531
France,2018,USD,46305.59370587191,1.137314
France,2019,USD,47535.310425101845,1.118579
France,2020,USD,41736.8473199247,1.21116
France,2021,USD,46450.4452713203,1.131145
France,2022,USD,50053.639693434656,1.054141
Germany,2000,USD,58412.14610429148,0.878997
Germany,2001,USD,57705.96407027951,0.896247
Germany,2002,USD,51095.05255436275,1.018155
Germany,2003,USD,42495.363406415956,1.228266
Germany,2004,USD,39504.21393476197,1.321096
Germany,2005,USD,43826.27072518869,1.19512
Germany,2006,USD,39505.150221715274,1.325574
Germany,2007,USD,35502.02507337321,1.470564
Germany,2008,USD,39257.54859283824,1.335845
Germany,2009,USD,35713.82369342202,1.468703
Germany,2010,USD,39979.7804104214,1.323469
Germany,2011,USD,40910.64457380703,1.319461
Germany,2012,USD,41905.24491650208,1.305302
Germany,2013,USD,40155.83795993943,1.375018
Germany,2014,USD,45048.160713311365,1.246244
Germany,2015,USD,52243.15065377849,1.099302
Germany,2016,USD,54794.662146098424,1.064173
Germany,2017,USD,50168.10965398104,1.174531
Germany,2018,USD,52536.06303975859,1.137314
Germany,2019,USD,54293.885367059454,1.118579
Germany,2020,USD,49794.41196869117,1.21116
Germany,2021,USD,53301.072603881374,1.131145
Germany,2022,USD,55913.134769605684,1.054141
Greece,2000,USD,33899.052490048314,0.878997
Greece,2001,USD,34364.07089463028,0.896247
Greece,2002,USD,33000.12134735429,1.018155
Greece,2003,USD,28559.974933148602,1.228266
Greece,2004,USD,27040.10140116638,1.321096
Greece,2005,USD,29790.580444867126,1.19512
Greece,2006,USD,27178.414784840377,1.325574
Greece,2007,USD,24502.843806865938,1.470564
Greece,2008,USD,26556.973301543218,1.335845
Greece,2009,USD,25295.10731577453,1.468703
Greece,2010,USD,26788.689421512707,1.323469
Greece,2011,USD,25165.578975051176,1.319461
Greece,2012,USD,23957.674162760803,1.305302
Greece,2013,USD,21257.176269692467,1.375018
Greece,2014,USD,23356.58185716441,1.246244
Greece,2015,USD,26738.78515639924,1.099302
Greece,2016,USD,26988.093101403625,1.064173
Greece,2017,USD,24608.120177330355,1.174531
Greece,2018,USD,24240.4472291733,1.137314
Greece,2019,USD,24687.57235742849,1.118579
Greece,2020,USD,22909.44218765481,1.21116
Greece,2021,USD,24452.719795252597,1.131145
Greece,2022,USD,24644.691023444208,1.054141
Hungary,2000,USD,20442.49753101296,0.878997
Hungary,2001,USD,21573.002470562024,0.896247
Hungary,2002,USD,19939.148157610092,1.018155
Hungary,2003,USD,17851.599883149494,1.228266
Hungary,2004,USD,17756.20718298829,1.321096
Hungary,2005,USD,20493.29341138095,1.19512
Hungary,2006,USD,18836.368245001788,1.325574
Hungary,2007,USD,16852.71773278824,1.470564
Hungary,2008,USD,18810.565597056546,1.335845
Hungary,2009,USD,16131.239603922644,1.468703
Hungary,2010,USD,18137.939007260466,1.323469
Hungary,2011,USD,18428.737188897587,1.319461
Hungary,2012,USD,18008.093146260406,1.305302
Hungary,2013,USD,16920.505767924493,1.375018
Hungary,2014,USD,18424.160918728598,1.246244
Hungary,2015,USD,21049.72064091578,1.099302
Hungary,2016,USD,21940.981400580546,1.064173
Hungary,2017,USD,21317.44500570866,1.174531
Hungary,2018,USD,23093.886121159154,1.137314
Hungary,2019,USD,24262.92644507004,1.118579
Hungary,2020,USD,22778.16308332508,1.21116
Hungary,2021,USD,25162.488818356618,1.131145
Hungary,2022,USD,27012.176965550436,1.054141
Ireland,2000,USD,43087.66738918984,0.878997
Ireland,2001,USD,43929.4853321591,0.896247
Ireland,2002,USD,39089.252847254305,1.018155
Ireland,2003,USD,33457.630061461845,1.228266
Ireland,2004,USD,32211.358079878675,1.321096
Ireland,2005,USD,37092.53100429003,1.19512
Ireland,2006,USD,33723.5039311272,1.325574
Ireland,2007,USD,31259.435155491363,1.470564
Ireland,2008,USD,35998.93700242169,1.335845
Ireland,2009,USD,35840.46604384957,1.468703
Ireland,2010,USD,39889.86519518024,1.323469
Ireland,2011,USD,39436.55780655889,1.319461
Ireland,2012,USD,39514.227358879405,1.305302
Ireland,2013,USD,36598.06635258593,1.375018
Ireland,2014,USD,40184.74712817073,1.246244
Ireland,2015,USD,45555.27052620663,1.099302
Ireland,2016,USD,47542.081973513705,1.064173
Ireland,2017,USD,43574.839659404475,1.174531
Ireland,2018,USD,45591.63080732322,1.137314
Ireland,2019,USD,47066.8589344159,1.118579
Ireland,2020,USD,44297.20268172661,1.21116
Ireland,2021,USD,47040.36741357067,1.131145
Ireland,2022,USD,49559.42079452198,1.054141
Italy,2000,USD,51524.16272076765,0.878997
Italy,2001,USD,50893.16175963401,0.896247
Italy,2002,USD,44482.52072004135,1.018155
Italy,2003,USD,36773.80092174431,1.228266
Italy,2004,USD,34843.99156050976,1.321096
Italy,2005,USD,39037.291216921396,1.19512
Italy,2006,USD,35416.35548072005,1.325574
Italy,2007,USD,31911.565902606075,1.470564
Italy,2008,USD,35081.91444366674,1.335845
Italy,2009,USD,32153.53955156352,1.468703
Italy,2010,USD,35987.99820774041,1.323469
Italy,2011,USD,35519.049066247506,1.319461
Italy,2012,USD,34765.13481171407,1.305302
Italy,2013,USD,33110.1120130791,1.375018
Italy,2014,USD,36673.39622096476,1.246244
Italy,2015,USD,41938.430021959386,1.099302
Italy,2016,USD,43666.77222594446,1.064173
Italy,2017,USD,39308.45588579612,1.174531
Italy,2018,USD,40648.4049259923,1.137314
Italy,2019,USD,41534.840185628374,1.118579
Italy,2020,USD,36531.919812411244,1.21116
Italy,2021,USD,40631.96638881222,1.131145
Italy,2022,USD,42587.59944613681,1.054141
Japan,2000,USD,47131.260827986785,0.878997
Japan,2001,USD,45753.428728373314,0.896247
Japan,2002,USD,39461.86605740541,1.018155
Japan,2003,USD,32739.4622132385,1.228266
Japan,2004,USD,30947.323874490725,1.321096
Japan,2005,USD,35089.45107147383,1.19512
Japan,2006,USD,31617.246566393125,1.325574
Japan,2007,USD,28423.788424033228,1.470564
Japan,2008,USD,31038.780696862286,1.335845
Japan,2009,USD,27826.592578622087,1.468703
Japan,2010,USD,30978.436215733047,1.323469
Japan,2011,USD,31570.467031613665,1.319461
Japan,2012,USD,31382.00968051838,1.305302
Japan,2013,USD,29814.15516015063,1.375018
Japan,2014,USD,32302.66304190833,1.246244
Japan,2015,USD,36443.124819203455,1.099302
Japan,2016,USD,38160.14877280292,1.064173
Japan,2017,USD,34660.64326952631,1.174531
Japan,2018,USD,36201.084309170554,1.137314
Japan,2019,USD,37278.54715670507,1.118579
Japan,2020,USD,34216.78390964035,1.21116
Japan,2021,USD,37167.040963917265,1.131145
Japan,2022,USD,39377.27947841627,1.054141
Korea,2000,USD,36681.17414899641,0.878997
Korea,2001,USD,37222.05222957432,0.896247
Korea,2002,USD,33892.04181758357,1.018155
Korea,2003,USD,29132.49958196718,1.228266
Korea,2004,USD,27696.564854177064,1.321096
Korea,2005,USD,31560.43320360851,1.19512
Korea,2006,USD,28820.722192801004,1.325574
Korea,2007,USD,26541.51740420682,1.470564
Korea,2008,USD,29130.62518480812,1.335845
Korea,2009,USD,26633.02246948498,1.468703
Korea,2010,USD,30019.592449842043,1.323469
Korea,2011,USD,30506.396172376448,1.319461
Korea,2012,USD,30383.773257070014,1.305302
Korea,2013,USD,29571.249249100736,1.375018
Korea,2014,USD,32695.042062389068,1.246244
Korea,2015,USD,38095.08215212926,1.099302
Korea,2016,USD,40506.57176981562,1.064173
Korea,2017,USD,37563.07836915331,1.174531
Korea,2018,USD,40129.6387804951,1.137314
Korea,2019,USD,42202.65175727419,1.118579
Korea,2020,USD,39874.170216982064,1.21116
Korea,2021,USD,43445.341242803705,1.131145
Korea,2022,USD,46409.2895137086,1.054141
Luxembourg,2000,USD,73057.23961974398,0.878997
Luxembourg,2001,USD,72103.00194295055,0.896247
Luxembourg,2002,USD,64770.722384941095,1.018155
Luxembourg,2003,USD,53307.03390140051,1.228266
Luxembourg,2004,USD,50122.74038441271,1.321096
Luxembourg,2005,USD,55673.77511001004,1.19512
Luxembourg,2006,USD,50889.65233174459,1.325574
Luxembourg,2007,USD,47113.2164258067,1.470564
Luxembourg,2008,USD,51595.057809850696,1.335845
Luxembourg,2009,USD,48389.63357465737,1.468703
Luxembourg,2010,USD,53711.11828082109,1.323469
Luxembourg,2011,USD,54172.12028244867,1.319461
Luxembourg,2012,USD,54195.12112905672,1.305302
Luxembourg,2013,USD,52072.77286551885,1.375018
Luxembourg,2014,USD,58452.437885357926,1.246244
Luxembourg,2015,USD,66610.44917593163,1.099302
Luxembourg,2016,USD,68596.92925868256,1.064173
Luxembourg,2017,USD,62934.05623180657,1.174531
Luxembourg,2018,USD,65295.0724250295,1.137314
Luxembourg,2019,USD,66512.06575485505,1.118579
Luxembourg,2020,USD,61791.17540209386,1.21116
Luxembourg,2021,USD,69857.44756500378,1.131145
Luxembourg,2022,USD,74288.11242447063,1.054141
Netherlands,2000,USD,68330.88180075154,0.878997
Netherlands,2001,USD,68010.11602032052,0.896247
Netherlands,2002,USD,60052.670042507285,1.018155
Netherlands,2003,USD,50131.157070481226,1.228266
Netherlands,2004,USD,47341.72616498816,1.321096
Netherlands,2005,USD,52331.69219773169,1.19512
Netherlands,2006,USD,47079.22756481343,1.325574
Netherlands,2007,USD,43028.3891078525,1.470564
Netherlands,2008,USD,47655.2294615019,1.335845
Netherlands,2009,USD,45167.062367272345,1.468703
Netherlands,2010,USD,50072.95221875238,1.323469
Netherlands,2011,USD,50002.99364664814,1.319461
Netherlands,2012,USD,50714.70050608978,1.305302
Netherlands,2013,USD,48286.64061125018,1.375018
Netherlands,2014,USD,52990.42563093584,1.246244
Netherlands,2015,USD,60803.12780291494,1.099302
Netherlands,2016,USD,63064.93399099582,1.064173
Netherlands,2017,USD,56732.43192389132,1.174531
Netherlands,2018,USD,57952.33330461069,1.137314
Netherlands,2019,USD,58510.842774627454,1.118579
Netherlands,2020,USD,55453.44958552132,1.21116
Netherlands,2021,USD,58543.762827180246,1.131145
Netherlands,2022,USD,59977.73504444889,1.054141
Norway,2000,USD,41461.116055455816,0.878997
Norway,2001,USD,41800.15857999067,0.896247
Norway,2002,USD,38161.67743633465,1.018155
Norway,2003,USD,32051.090321843556,1.228266
Norway,2004,USD,30802.672023880397,1.321096
Norway,2005,USD,35033.180094662624,1.19512
Norway,2006,USD,32846.148159212535,1.325574
Norway,2007,USD,30922.14959702536,1.470564
Norway,2008,USD,34756.27786157825,1.335845
Norway,2009,USD,31943.14984036936,1.468703
Norway,2010,USD,35913.95038342417,1.323469
Norway,2011,USD,37288.71107217265,1.319461
Norway,2012,USD,38720.541300020996,1.305302
Norway,2013,USD,37509.32715062639,1.375018
Norway,2014,USD,41572.11589383781,1.246244
Norway,2015,USD,47364.60044646512,1.099302
Norway,2016,USD,48136.910070073194,1.064173
Norway,2017,USD,43503.321751405456,1.174531
Norway,2018,USD,45141.44730479006,1.137314
Norway,2019,USD,46731.61216150133,1.118579
Norway,2020,USD,43276.69341788038,1.21116
Norway,2021,USD,47574.10160391355,1.131145
Norway,2022,USD,50995.0190458784,1.054141
Poland,2000,USD,27041.744172417766,0.878997
Poland,2001,USD,28028.034477567904,0.896247
Poland,2002,USD,24585.754117352564,1.018155
Poland,2003,USD,20630.342697225926,1.228266
Poland,2004,USD,18760.893936500677,1.321096
Poland,2005,USD,20652.637624502895,1.19512
Poland,2006,USD,18745.08703399433,1.325574
Poland,2007,USD,17451.807605789345,1.470564
Poland,2008,USD,20220.160273085578,1.335845
Poland,2009,USD,18381.524378992894,1.468703
Poland,2010,USD,21225.279927221567,1.323469
Poland,2011,USD,21407.984017716324,1.319461
Poland,2012,USD,21429.523589177064,1.305302
Poland,2013,USD,20562.639907259396,1.375018
Poland,2014,USD,23204.926162131975,1.246244
Poland,2015,USD,26958.01517690316,1.099302
Poland,2016,USD,29317.6015553862,1.064173
Poland,2017,USD,27649.334074622126,1.174531
Poland,2018,USD,30375.07671584101,1.137314
Poland,2019,USD,32779.982459888844,1.118579
Poland,2020,USD,30817.56332771888,1.21116
Poland,2021,USD,32822.22301852211,1.131145
Poland,2022,USD,35001.540820402304,1.054141
Portugal,2000,USD,35239.039827950946,0.878997
Portugal,2001,USD,34699.58292662648,0.896247
Portugal,2002,USD,30531.69419700311,1.018155
Portugal,2003,USD,25250.54131220558,1.228266
Portugal,2004,USD,23507.417016509702,1.321096
Portugal,2005,USD,25843.2524643568,1.19512
Portugal,2006,USD,22793.899095787936,1.325574
Portugal,2007,USD,20683.90087068635,1.470564
Portugal,2008,USD,22693.50111727034,1.335845
Portugal,2009,USD,21594.563366453258,1.468703
Portugal,2010,USD,23868.333901285183,1.323469
Portugal,2011,USD,23358.022707757184,1.319461
Portugal,2012,USD,22597.0694904321,1.305302
Portugal,2013,USD,21858.622941663307,1.375018
Portugal,2014,USD,23701.618623640315,1.246244
Portugal,2015,USD,26787.90723568228,1.099302
Portugal,2016,USD,27551.91120240788,1.064173
Portugal,2017,USD,25059.364120657523,1.174531
Portugal,2018,USD,26306.71916462824,1.137314
Portugal,2019,USD,27786.1465305535,1.118579
Portugal,2020,USD,25842.993493840615,1.21116
Portugal,2021,USD,28368.93411119096,1.131145
Portugal,2022,USD,30282.15389921538,1.054141
Slovak Republic,2000,USD,18636.157806164072,0.878997
Slovak Republic,2001,USD,18278.52363137807,0.896247
Slovak Republic,2002,USD,16919.313504312016,1.018155
Slovak Republic,2003,USD,14295.92166694584,1.228266
Slovak Republic,2004,USD,13483.015139327952,1.321096
Slovak Republic,2005,USD,15819.982480471417,1.19512
Slovak Republic,2006,USD,14756.62618608995,1.325574
Slovak Republic,2007,USD,14117.712659904635,1.470564
Slovak Republic,2008,USD,15700.923385572429,1.335845
Slovak Republic,2009,USD,14767.451281845273,1.468703
Slovak Republic,2010,USD,17108.069777229386,1.323469
